Appliances,lights,Windspeed,Visibility
50,0,1.0,40.0
50,0,1.0,40.0
60,0,1.0,37.66666666666669
40,0,1.0,35.3333333333333
50,0,1.0,33.0
50,0,1.0,30.666666666666693
50,0,1.0,28.3333333333333
40,0,1.0,26.0
60,0,1.16666666666667,28.3333333333333
50,0,1.33333333333333,30.666666666666693
60,0,1.5,33.0
50,0,1.66666666666667,35.3333333333333
40,0,1.8333333333333297,37.66666666666669
50,0,2.0,40.0
30,0,2.16666666666667,38.16666666666669
20,0,2.3333333333333295,36.3333333333333
40,0,2.5,34.5
40,0,2.66666666666667,32.66666666666669
70,0,2.8333333333333295,30.8333333333333
50,0,3.0,29.0
50,0,2.8333333333333295,30.8333333333333
40,0,2.66666666666667,32.66666666666669
50,0,2.5,34.5
50,0,2.3333333333333295,36.3333333333333
40,0,2.16666666666667,38.16666666666669
60,0,2.0,40.0
50,0,2.0,40.0
70,0,2.0,40.0
50,0,2.0,40.0
50,0,2.0,40.0
50,0,2.0,40.0
50,0,2.0,40.0
40,0,2.0,37.5
50,0,2.0,35.0
60,0,2.0,32.5
40,0,2.0,30.0
40,0,2.0,27.5
30,0,2.0,25.0
30,0,1.8333333333333297,24.3333333333333
50,0,1.66666666666667,23.666666666666693
40,0,1.5,23.0
50,0,1.33333333333333,22.3333333333333
60,0,1.16666666666667,21.666666666666693
50,0,1.0,21.0
60,0,1.0,20.8333333333333
50,0,1.0,20.666666666666693
50,0,1.0,20.5
50,0,1.0,20.3333333333333
40,0,1.0,20.166666666666693
50,0,1.0,20.0
50,0,1.0,20.0
50,0,1.0,20.0
50,0,1.0,20.0
60,0,1.0,20.0
50,0,1.0,20.0
50,0,1.0,20.0
40,0,1.0,27.5
20,0,1.0,35.0
30,0,1.0,42.5
30,0,1.0,50.0
50,0,1.0,57.5
60,0,1.0,65.0
50,0,1.0,64.8333333333333
50,0,1.0,64.6666666666667
60,0,1.0,64.5
40,0,1.0,64.3333333333333
50,0,1.0,64.1666666666667
50,0,1.0,64.0
50,0,1.16666666666667,64.0
50,0,1.33333333333333,64.0
60,0,1.5,64.0
50,0,1.66666666666667,64.0
50,0,1.8333333333333297,64.0
50,0,2.0,64.0
40,0,2.0,64.1666666666667
50,0,2.0,64.3333333333333
40,0,2.0,64.5
30,0,2.0,64.6666666666667
40,0,2.0,64.8333333333333
30,0,2.0,65.0
40,0,2.0,59.0
50,0,2.0,53.0
50,0,2.0,47.0
50,0,2.0,41.0
50,0,2.0,35.0
50,0,2.0,29.0
50,0,2.0,28.5
60,0,2.0,28.0
50,0,2.0,27.5
50,0,2.0,27.0
50,0,2.0,26.5
40,0,2.0,26.0
50,0,2.0,26.3333333333333
50,0,2.0,26.666666666666693
60,0,2.0,27.0
70,0,2.0,27.3333333333333
80,0,2.0,27.666666666666693
70,0,2.0,28.0
60,0,2.0,27.0
40,0,2.0,26.0
30,0,2.0,25.0
30,0,2.0,24.0
40,0,2.0,23.0
70,0,2.0,22.0
60,0,2.16666666666667,22.0
60,0,2.3333333333333295,22.0
60,0,2.5,22.0
60,0,2.66666666666667,22.0
60,0,2.8333333333333295,22.0
50,0,3.0,22.0
60,0,3.0,21.666666666666693
60,0,3.0,21.3333333333333
60,0,3.0,21.0
70,0,3.0,20.666666666666693
60,0,3.0,20.3333333333333
60,0,3.0,20.0
50,0,3.0,20.3333333333333
50,0,3.0,20.666666666666693
60,0,3.0,21.0
50,0,3.0,21.3333333333333
60,0,3.0,21.666666666666693
70,0,3.0,22.0
50,0,3.0,21.8333333333333
40,0,3.0,21.666666666666693
30,0,3.0,21.5
40,0,3.0,21.3333333333333
50,0,3.0,21.166666666666693
60,0,3.0,21.0
50,0,3.0,21.166666666666693
70,0,3.0,21.3333333333333
60,0,3.0,21.5
60,0,3.0,21.666666666666693
60,0,3.0,21.8333333333333
50,0,3.0,22.0
60,0,3.0,21.666666666666693
60,0,3.0,21.3333333333333
50,0,3.0,21.0
50,0,3.0,20.666666666666693
60,0,3.0,20.3333333333333
70,0,3.0,20.0
60,0,2.66666666666667,27.0
60,0,2.3333333333333295,34.0
50,0,2.0,41.0
50,0,1.66666666666667,48.0
50,0,1.33333333333333,55.0
30,0,1.0,62.0
50,0,1.66666666666667,56.3333333333333
30,0,2.3333333333333295,50.66666666666669
60,0,3.0,45.0
60,0,3.6666666666666705,39.3333333333333
60,0,4.3333333333333295,33.66666666666669
50,0,5.0,28.0
60,0,5.3333333333333295,27.8333333333333
50,0,5.66666666666667,27.666666666666693
60,0,6.0,27.5
60,0,6.3333333333333295,27.3333333333333
60,0,6.6666666666666705,27.166666666666693
60,0,7.0,27.0
60,0,7.0,27.3333333333333
50,0,7.0,27.666666666666693
60,0,7.0,28.0
50,0,7.0,28.3333333333333
60,0,7.0,28.666666666666693
60,0,7.0,29.0
60,0,7.0,28.8333333333333
60,0,7.0,28.666666666666693
30,0,7.0,28.5
40,0,7.0,28.3333333333333
30,0,7.0,28.166666666666693
50,0,7.0,28.0
50,0,7.0,33.8333333333333
70,0,7.0,39.66666666666669
60,0,7.0,45.5
70,0,7.0,51.3333333333333
70,0,7.0,57.16666666666669
50,0,7.0,63.0
60,0,6.6666666666666705,63.1666666666667
50,0,6.3333333333333295,63.3333333333333
50,0,6.0,63.5
50,0,5.66666666666667,63.6666666666667
60,0,5.3333333333333295,63.8333333333333
60,0,5.0,64.0
60,0,4.66666666666667,64.0
70,0,4.3333333333333295,64.0
60,0,4.0,64.0
60,0,3.6666666666666705,64.0
50,0,3.33333333333333,64.0
40,0,3.0,64.0
30,0,3.0,56.66666666666669
50,0,3.0,49.3333333333333
40,0,3.0,42.0
70,0,3.0,34.66666666666669
50,0,3.0,27.3333333333333
50,0,3.0,20.0
70,0,3.16666666666667,20.3333333333333
50,0,3.33333333333333,20.666666666666693
60,0,3.5,21.0
60,0,3.6666666666666705,21.3333333333333
60,0,3.8333333333333295,21.666666666666693
60,0,4.0,22.0
60,0,4.0,22.166666666666693
50,0,4.0,22.3333333333333
50,0,4.0,22.5
60,0,4.0,22.666666666666693
60,0,4.0,22.8333333333333
50,0,4.0,23.0
70,0,4.0,23.0
40,0,4.0,23.0
50,0,4.0,23.0
30,0,4.0,23.0
30,0,4.0,23.0
60,0,4.0,23.0
50,0,4.16666666666667,25.8333333333333
60,0,4.3333333333333295,28.666666666666693
60,0,4.5,31.5
70,0,4.66666666666667,34.3333333333333
60,0,4.8333333333333295,37.16666666666669
60,0,5.0,40.0
60,0,4.8333333333333295,38.16666666666669
50,0,4.66666666666667,36.3333333333333
60,0,4.5,34.5
50,0,4.3333333333333295,32.66666666666669
60,0,4.16666666666667,30.8333333333333
60,0,4.0,29.0
60,0,4.0,30.8333333333333
70,0,4.0,32.66666666666669
60,0,4.0,34.5
50,0,4.0,36.3333333333333
60,0,4.0,38.16666666666669
50,0,4.0,40.0
60,0,4.0,40.0
50,0,4.0,40.0
60,0,4.0,40.0
70,0,4.0,40.0
80,0,4.0,40.0
80,0,4.0,40.0
60,0,4.16666666666667,40.0
70,0,4.3333333333333295,40.0
60,0,4.5,40.0
80,0,4.66666666666667,40.0
80,0,4.8333333333333295,40.0
90,0,5.0,40.0
100,0,4.8333333333333295,40.0
90,0,4.66666666666667,40.0
90,0,4.5,40.0
90,0,4.3333333333333295,40.0
80,0,4.16666666666667,40.0
90,0,4.0,40.0
80,0,3.8333333333333295,40.0
80,0,3.6666666666666705,40.0
90,0,3.5,40.0
90,0,3.33333333333333,40.0
90,0,3.16666666666667,40.0
90,0,3.0,40.0
80,0,3.16666666666667,40.0
90,0,3.33333333333333,40.0
80,0,3.5,40.0
90,0,3.6666666666666705,40.0
90,0,3.8333333333333295,40.0
90,0,4.0,40.0
110,0,3.8333333333333295,40.0
110,0,3.6666666666666705,40.0
120,0,3.5,40.0
90,0,3.33333333333333,40.0
90,0,3.16666666666667,40.0
100,0,3.0,40.0
90,0,2.8333333333333295,40.0
110,0,2.66666666666667,40.0
120,0,2.5,40.0
120,10,2.3333333333333295,40.0
130,0,2.16666666666667,40.0
120,0,2.0,40.0
100,0,2.0,40.0
90,0,2.0,40.0
90,10,2.0,40.0
80,0,2.0,40.0
120,0,2.0,40.0
110,0,2.0,40.0
130,0,2.16666666666667,40.0
120,0,2.3333333333333295,40.0
110,0,2.5,40.0
120,0,2.66666666666667,40.0
120,10,2.8333333333333295,40.0
110,0,3.0,40.0
100,0,3.16666666666667,40.0
100,10,3.33333333333333,40.0
90,0,3.5,40.0
90,10,3.6666666666666705,40.0
100,0,3.8333333333333295,40.0
90,0,4.0,40.0
100,0,3.8333333333333295,40.0
80,0,3.6666666666666705,40.0
50,10,3.5,40.0
60,0,3.33333333333333,40.0
50,0,3.16666666666667,40.0
60,0,3.0,40.0
70,0,3.33333333333333,40.0
70,10,3.6666666666666705,40.0
60,0,4.0,40.0
60,0,4.3333333333333295,40.0
60,0,4.66666666666667,40.0
50,0,5.0,40.0
60,0,5.0,38.16666666666669
50,10,5.0,36.3333333333333
70,0,5.0,34.5
70,0,5.0,32.66666666666669
50,0,5.0,30.8333333333333
60,0,5.0,29.0
60,0,4.66666666666667,29.0
60,0,4.3333333333333295,29.0
50,0,4.0,29.0
60,0,3.6666666666666705,29.0
50,10,3.33333333333333,29.0
60,0,3.0,29.0
30,0,2.8333333333333295,28.5
50,0,2.66666666666667,28.0
40,0,2.5,27.5
40,0,2.3333333333333295,27.0
60,0,2.16666666666667,26.5
60,0,2.0,26.0
50,0,2.0,26.0
60,0,2.0,26.0
50,0,2.0,26.0
60,0,2.0,26.0
60,0,2.0,26.0
60,0,2.0,26.0
70,0,2.16666666666667,25.5
60,0,2.3333333333333295,25.0
60,0,2.5,24.5
50,0,2.66666666666667,24.0
50,0,2.8333333333333295,23.5
60,0,3.0,23.0
50,0,3.33333333333333,25.8333333333333
50,0,3.6666666666666705,28.666666666666693
60,0,4.0,31.5
60,0,4.3333333333333295,34.3333333333333
60,0,4.66666666666667,37.16666666666669
60,0,5.0,40.0
70,0,4.5,40.0
50,0,4.0,40.0
60,20,3.5,40.0
50,10,3.0,40.0
60,0,2.5,40.0
90,20,2.0,40.0
60,10,2.16666666666667,40.0
210,10,2.3333333333333295,40.0
370,10,2.5,40.0
150,30,2.66666666666667,40.0
60,10,2.8333333333333295,40.0
90,20,3.0,40.0
70,0,3.33333333333333,40.0
80,10,3.6666666666666705,40.0
60,0,4.0,40.0
50,10,4.3333333333333295,40.0
70,0,4.66666666666667,40.0
250,0,5.0,40.0
750,10,5.0,38.16666666666669
530,0,5.0,36.3333333333333
320,10,5.0,34.5
270,0,5.0,32.66666666666669
290,10,5.0,30.8333333333333
300,0,5.0,29.0
240,10,5.3333333333333295,30.8333333333333
220,10,5.66666666666667,32.66666666666669
120,0,6.0,34.5
120,10,6.3333333333333295,36.3333333333333
380,0,6.6666666666666705,38.16666666666669
720,10,7.0,40.0
470,0,7.0,40.0
350,0,7.0,40.0
320,0,7.0,40.0
260,0,7.0,40.0
270,0,7.0,40.0
140,0,7.0,40.0
150,10,7.0,40.0
790,0,7.0,40.0
730,0,7.0,40.0
380,10,7.0,40.0
320,10,7.0,40.0
360,0,7.0,40.0
280,10,7.0,40.0
320,10,7.0,40.0
270,0,7.0,40.0
180,10,7.0,40.0
110,10,7.0,40.0
560,0,7.0,40.0
630,10,7.0,40.0
400,10,7.0,40.0
300,0,7.0,40.0
310,10,7.0,40.0
320,0,7.0,40.0
270,10,7.0,40.0
210,0,7.0,40.0
100,0,7.0,40.0
720,10,7.0,40.0
900,0,7.0,40.0
760,0,7.0,40.0
700,0,7.0,40.0
660,0,6.6666666666666705,40.0
440,0,6.3333333333333295,40.0
450,10,6.0,40.0
310,20,5.66666666666667,40.0
330,20,5.3333333333333295,40.0
270,30,5.0,40.0
260,20,5.66666666666667,40.0
260,30,6.3333333333333295,40.0
260,10,7.0,40.0
270,0,7.666666666666669,40.0
280,0,8.33333333333333,40.0
150,10,9.0,40.0
120,0,7.8333333333333295,40.0
150,0,6.6666666666666705,40.0
140,10,5.5,40.0
190,0,4.3333333333333295,40.0
120,0,3.16666666666667,40.0
120,0,2.0,40.0
90,0,1.8333333333333297,40.0
110,0,1.66666666666667,40.0
100,0,1.5,40.0
110,0,1.33333333333333,40.0
100,0,1.16666666666667,40.0
90,0,1.0,40.0
100,0,1.0,40.0
90,0,1.0,40.0
100,0,1.0,40.0
80,0,1.0,40.0
100,10,1.0,40.0
80,0,1.0,40.0
60,0,1.16666666666667,38.16666666666669
50,0,1.33333333333333,36.3333333333333
70,0,1.5,34.5
60,0,1.66666666666667,32.66666666666669
60,0,1.8333333333333297,30.8333333333333
60,0,2.0,29.0
80,0,1.8333333333333297,30.8333333333333
80,0,1.66666666666667,32.66666666666669
70,0,1.5,34.5
80,0,1.33333333333333,36.3333333333333
70,0,1.16666666666667,38.16666666666669
60,0,1.0,40.0
70,0,1.0,37.8333333333333
60,0,1.0,35.66666666666669
60,0,1.0,33.5
60,0,1.0,31.3333333333333
70,0,1.0,29.166666666666693
60,0,1.0,27.0
60,0,1.0,26.166666666666693
50,0,1.0,25.3333333333333
60,0,1.0,24.5
50,0,1.0,23.666666666666693
60,0,1.0,22.8333333333333
50,0,1.0,22.0
70,0,1.16666666666667,25.0
60,0,1.33333333333333,28.0
60,0,1.5,31.0
60,0,1.66666666666667,34.0
60,0,1.8333333333333297,37.0
70,0,2.0,40.0
50,0,1.8333333333333297,40.0
60,0,1.66666666666667,40.0
50,0,1.5,40.0
60,0,1.33333333333333,40.0
50,0,1.16666666666667,40.0
60,0,1.0,40.0
60,0,1.0,40.0
70,0,1.0,40.0
60,0,1.0,40.0
60,0,1.0,40.0
60,0,1.0,40.0
60,0,1.0,40.0
60,0,1.33333333333333,40.0
50,0,1.66666666666667,40.0
50,0,2.0,40.0
50,0,2.3333333333333295,40.0
60,0,2.66666666666667,40.0
60,0,3.0,40.0
60,0,2.8333333333333295,40.0
60,0,2.66666666666667,40.0
60,0,2.5,40.0
60,0,2.3333333333333295,40.0
60,0,2.16666666666667,40.0
60,0,2.0,40.0
50,10,1.8333333333333297,40.0
60,0,1.66666666666667,40.0
60,20,1.5,40.0
70,20,1.33333333333333,40.0
60,30,1.16666666666667,40.0
60,20,1.0,40.0
120,20,1.0,38.16666666666669
100,0,1.0,36.3333333333333
60,10,1.0,34.5
100,0,1.0,32.66666666666669
700,10,1.0,30.8333333333333
620,0,1.0,29.0
340,0,1.0,29.0
280,10,1.0,29.0
280,0,1.0,29.0
260,0,1.0,29.0
190,10,1.0,29.0
110,0,1.0,29.0
90,0,1.16666666666667,28.166666666666693
70,10,1.33333333333333,27.3333333333333
80,0,1.5,26.5
80,0,1.66666666666667,25.666666666666693
80,10,1.8333333333333297,24.8333333333333
80,0,2.0,24.0
80,0,2.16666666666667,24.8333333333333
90,10,2.3333333333333295,25.666666666666693
80,0,2.5,26.5
70,10,2.66666666666667,27.3333333333333
70,10,2.8333333333333295,28.166666666666693
80,0,3.0,29.0
200,10,3.33333333333333,30.8333333333333
390,10,3.6666666666666705,32.66666666666669
310,10,4.0,34.5
130,0,4.3333333333333295,36.3333333333333
110,10,4.66666666666667,38.16666666666669
140,10,5.0,40.0
140,0,4.66666666666667,40.0
120,10,4.3333333333333295,40.0
130,10,4.0,40.0
100,0,3.6666666666666705,40.0
130,10,3.33333333333333,40.0
750,0,3.0,40.0
610,10,3.0,38.16666666666669
360,10,3.0,36.3333333333333
360,10,3.0,34.5
310,20,3.0,32.66666666666669
270,20,3.0,30.8333333333333
270,10,3.0,29.0
240,10,3.16666666666667,30.8333333333333
150,10,3.33333333333333,32.66666666666669
100,10,3.5,34.5
110,0,3.6666666666666705,36.3333333333333
100,0,3.8333333333333295,38.16666666666669
120,10,4.0,40.0
100,0,4.16666666666667,40.0
90,0,4.3333333333333295,40.0
240,10,4.5,40.0
390,0,4.66666666666667,40.0
180,0,4.8333333333333295,40.0
160,10,5.0,40.0
250,0,5.0,40.0
150,0,5.0,40.0
150,0,5.0,40.0
390,0,5.0,40.0
380,10,5.0,40.0
300,0,5.0,40.0
260,0,5.0,40.0
580,0,5.0,40.0
730,0,5.0,40.0
450,0,5.0,40.0
310,0,5.0,40.0
380,0,5.0,40.0
460,0,4.8333333333333295,40.0
480,0,4.66666666666667,40.0
500,0,4.5,40.0
170,0,4.3333333333333295,40.0
410,0,4.16666666666667,40.0
140,0,4.0,40.0
90,0,4.0,40.0
80,0,4.0,40.0
90,0,4.0,40.0
180,0,4.0,40.0
410,10,4.0,40.0
130,0,4.0,40.0
90,10,3.8333333333333295,40.0
70,0,3.6666666666666705,40.0
80,10,3.5,40.0
70,0,3.33333333333333,40.0
70,10,3.16666666666667,40.0
70,0,3.0,40.0
70,10,3.0,40.0
70,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
70,10,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
40,0,3.0,40.0
60,0,3.0,40.0
50,0,3.0,40.0
60,10,3.0,40.0
50,0,3.0,40.0
60,0,3.0,40.0
60,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,40.0
50,0,3.0,37.66666666666669
50,0,3.0,35.3333333333333
50,0,3.0,33.0
50,10,3.0,30.666666666666693
60,0,3.0,28.3333333333333
60,0,3.0,26.0
50,0,3.0,25.5
50,0,3.0,25.0
60,0,3.0,24.5
40,0,3.0,24.0
60,0,3.0,23.5
40,0,3.0,23.0
50,0,3.16666666666667,22.8333333333333
50,0,3.33333333333333,22.666666666666693
50,10,3.5,22.5
60,0,3.6666666666666705,22.3333333333333
60,0,3.8333333333333295,22.166666666666693
50,0,4.0,22.0
60,0,4.0,21.666666666666693
40,0,4.0,21.3333333333333
50,0,4.0,21.0
50,0,4.0,20.666666666666693
50,0,4.0,20.3333333333333
50,0,4.0,20.0
60,0,4.0,20.3333333333333
50,0,4.0,20.666666666666693
60,0,4.0,21.0
50,0,4.0,21.3333333333333
60,0,4.0,21.666666666666693
50,0,4.0,22.0
50,0,4.3333333333333295,22.166666666666693
40,0,4.66666666666667,22.3333333333333
50,0,5.0,22.5
40,0,5.3333333333333295,22.666666666666693
60,0,5.66666666666667,22.8333333333333
50,0,6.0,23.0
60,0,5.8333333333333295,23.166666666666693
50,0,5.66666666666667,23.3333333333333
70,0,5.5,23.5
70,0,5.3333333333333295,23.666666666666693
70,0,5.16666666666667,23.8333333333333
100,0,5.0,24.0
60,10,5.0,24.3333333333333
60,0,5.0,24.666666666666693
70,30,5.0,25.0
90,20,5.0,25.3333333333333
70,30,5.0,25.666666666666693
180,30,5.0,26.0
210,20,5.0,26.5
130,30,5.0,27.0
80,20,5.0,27.5
80,20,5.0,28.0
80,0,5.0,28.5
70,0,5.0,29.0
90,0,5.16666666666667,29.0
60,0,5.3333333333333295,29.0
60,10,5.5,29.0
80,0,5.66666666666667,29.0
80,0,5.8333333333333295,29.0
70,0,6.0,29.0
60,0,5.8333333333333295,30.8333333333333
90,10,5.66666666666667,32.66666666666669
100,0,5.5,34.5
80,0,5.3333333333333295,36.3333333333333
100,20,5.16666666666667,38.16666666666669
90,20,5.0,40.0
70,0,5.16666666666667,37.66666666666669
70,0,5.3333333333333295,35.3333333333333
60,0,5.5,33.0
60,0,5.66666666666667,30.666666666666693
60,0,5.8333333333333295,28.3333333333333
60,10,6.0,26.0
140,0,6.5,28.3333333333333
120,0,7.0,30.666666666666693
90,10,7.5,33.0
110,0,8.0,35.3333333333333
100,20,8.5,37.66666666666669
110,20,9.0,40.0
90,30,9.0,40.0
100,20,9.0,40.0
110,20,9.0,40.0
110,30,9.0,40.0
110,20,9.0,40.0
110,20,9.0,40.0
120,20,9.0,40.0
100,20,9.0,40.0
120,0,9.0,40.0
100,10,9.0,40.0
100,0,9.0,40.0
90,0,9.0,40.0
90,0,8.83333333333333,40.0
80,0,8.66666666666667,40.0
90,0,8.5,40.0
70,0,8.33333333333333,40.0
110,0,8.16666666666667,40.0
70,0,8.0,40.0
90,0,7.8333333333333295,40.0
100,0,7.666666666666669,40.0
90,0,7.5,40.0
110,0,7.3333333333333295,40.0
150,0,7.1666666666666705,40.0
130,0,7.0,40.0
110,0,7.3333333333333295,40.0
100,0,7.666666666666669,40.0
90,0,8.0,40.0
100,0,8.33333333333333,40.0
240,0,8.66666666666667,40.0
470,0,9.0,40.0
100,0,8.66666666666667,40.0
100,0,8.33333333333333,40.0
420,0,8.0,40.0
320,10,7.666666666666669,40.0
100,10,7.3333333333333295,40.0
110,10,7.0,40.0
150,20,7.1666666666666705,40.0
160,30,7.3333333333333295,40.0
140,20,7.5,40.0
130,30,7.666666666666669,40.0
130,20,7.8333333333333295,40.0
130,30,8.0,40.0
110,20,8.0,40.0
120,30,8.0,40.0
130,20,8.0,40.0
130,30,8.0,40.0
110,10,8.0,40.0
80,10,8.0,40.0
30,0,7.8333333333333295,40.0
50,0,7.666666666666669,40.0
40,0,7.5,40.0
60,0,7.3333333333333295,40.0
50,0,7.1666666666666705,40.0
50,0,7.0,40.0
50,0,7.0,38.16666666666669
50,10,7.0,36.3333333333333
50,0,7.0,34.5
50,0,7.0,32.66666666666669
60,0,7.0,30.8333333333333
50,0,7.0,29.0
70,0,6.6666666666666705,28.8333333333333
50,0,6.3333333333333295,28.666666666666693
60,0,6.0,28.5
40,0,5.66666666666667,28.3333333333333
60,0,5.3333333333333295,28.166666666666693
50,0,5.0,28.0
60,0,5.0,27.8333333333333
50,0,5.0,27.666666666666693
60,0,5.0,27.5
60,0,5.0,27.3333333333333
50,0,5.0,27.166666666666693
60,0,5.0,27.0
40,0,5.0,27.0
50,0,5.0,27.0
50,0,5.0,27.0
50,0,5.0,27.0
60,0,5.0,27.0
60,0,5.0,27.0
60,0,5.0,26.8333333333333
50,0,5.0,26.666666666666693
60,0,5.0,26.5
50,0,5.0,26.3333333333333
50,0,5.0,26.166666666666693
50,0,5.0,26.0
50,0,5.0,28.3333333333333
50,0,5.0,30.666666666666693
50,0,5.0,33.0
30,0,5.0,35.3333333333333
40,0,5.0,37.66666666666669
30,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
50,0,5.0,40.0
60,0,5.0,40.0
50,0,5.0,40.0
60,0,5.0,40.0
50,0,4.8333333333333295,40.0
60,0,4.66666666666667,40.0
50,0,4.5,40.0
60,0,4.3333333333333295,40.0
40,0,4.16666666666667,40.0
50,0,4.0,40.0
50,0,4.16666666666667,40.0
50,0,4.3333333333333295,40.0
60,0,4.5,40.0
70,0,4.66666666666667,40.0
120,0,4.8333333333333295,40.0
70,0,5.0,40.0
90,0,5.0,38.0
60,0,5.0,36.0
70,10,5.0,34.0
80,10,5.0,32.0
290,0,5.0,30.0
70,0,5.0,28.0
400,0,5.16666666666667,28.166666666666693
70,0,5.3333333333333295,28.3333333333333
200,0,5.5,28.5
220,0,5.66666666666667,28.666666666666693
40,0,5.8333333333333295,28.8333333333333
40,0,6.0,29.0
40,0,6.0,30.8333333333333
60,0,6.0,32.66666666666669
210,0,6.0,34.5
390,0,6.0,36.3333333333333
100,0,6.0,38.16666666666669
50,0,6.0,40.0
50,0,6.1666666666666705,40.0
40,0,6.3333333333333295,40.0
50,0,6.5,40.0
40,0,6.6666666666666705,40.0
50,0,6.8333333333333295,40.0
60,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
60,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
40,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
50,0,7.0,40.0
30,0,7.0,40.0
30,0,7.0,40.0
30,0,7.1666666666666705,40.0
40,0,7.3333333333333295,40.0
50,0,7.5,40.0
50,0,7.666666666666669,40.0
60,0,7.8333333333333295,40.0
60,0,8.0,40.0
50,0,7.666666666666669,37.8333333333333
50,0,7.3333333333333295,35.66666666666669
50,0,7.0,33.5
50,0,6.6666666666666705,31.3333333333333
50,0,6.3333333333333295,29.166666666666693
50,0,6.0,27.0
40,0,6.0,27.3333333333333
60,0,6.0,27.666666666666693
60,0,6.0,28.0
50,0,6.0,28.3333333333333
50,0,6.0,28.666666666666693
50,0,6.0,29.0
50,0,6.0,30.8333333333333
50,0,6.0,32.66666666666669
40,0,6.0,34.5
50,0,6.0,36.3333333333333
50,0,6.0,38.16666666666669
50,0,6.0,40.0
60,0,6.3333333333333295,40.0
50,0,6.6666666666666705,40.0
50,0,7.0,40.0
40,0,7.3333333333333295,40.0
50,0,7.666666666666669,40.0
40,0,8.0,40.0
50,0,7.666666666666669,40.0
50,0,7.3333333333333295,40.0
50,0,7.0,40.0
60,0,6.6666666666666705,40.0
90,0,6.3333333333333295,40.0
90,0,6.0,40.0
90,0,5.66666666666667,40.0
110,0,5.3333333333333295,40.0
110,20,5.0,40.0
130,20,4.66666666666667,40.0
140,30,4.3333333333333295,40.0
110,0,4.0,40.0
120,0,4.0,40.0
130,0,4.0,40.0
120,0,4.0,40.0
120,0,4.0,40.0
120,0,4.0,40.0
120,0,4.0,40.0
110,0,4.0,40.0
80,0,4.0,40.0
70,0,4.0,40.0
70,10,4.0,40.0
70,0,4.0,40.0
70,0,4.0,40.0
70,0,4.0,40.0
50,0,4.0,40.0
50,10,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
50,0,4.0,40.0
60,0,3.8333333333333295,40.0
40,0,3.6666666666666705,40.0
30,0,3.5,40.0
20,0,3.33333333333333,40.0
30,0,3.16666666666667,40.0
70,0,3.0,40.0
50,0,3.0,39.0
60,0,3.0,38.0
60,0,3.0,37.0
60,0,3.0,36.0
50,0,3.0,35.0
50,0,3.0,34.0
50,0,3.0,33.0
40,0,3.0,32.0
60,0,3.0,31.0
50,0,3.0,30.0
60,0,3.0,29.0
60,0,3.0,28.0
60,0,3.0,27.8333333333333
50,0,3.0,27.666666666666693
50,0,3.0,27.5
50,0,3.0,27.3333333333333
50,0,3.0,27.166666666666693
50,0,3.0,27.0
50,0,2.8333333333333295,25.8333333333333
60,0,2.66666666666667,24.666666666666693
60,0,2.5,23.5
50,0,2.3333333333333295,22.3333333333333
50,0,2.16666666666667,21.166666666666693
60,0,2.0,20.0
50,0,2.0,20.0
40,0,2.0,20.0
40,0,2.0,20.0
40,0,2.0,20.0
30,0,2.0,20.0
40,0,2.0,20.0
50,0,2.0,27.3333333333333
60,0,2.0,34.66666666666669
50,0,2.0,42.0
50,0,2.0,49.3333333333333
50,0,2.0,56.66666666666669
50,0,2.0,64.0
60,0,2.0,63.5
60,0,2.0,63.0
50,0,2.0,62.5
50,0,2.0,62.0
60,0,2.0,61.5
50,0,2.0,61.0
50,0,1.8333333333333297,61.0
50,0,1.66666666666667,61.0
80,0,1.5,61.0
110,0,1.33333333333333,61.0
60,0,1.16666666666667,61.0
50,0,1.0,61.0
60,0,1.0,61.6666666666667
40,10,1.0,62.3333333333333
60,0,1.0,63.0
60,0,1.0,63.6666666666667
240,0,1.0,64.3333333333333
330,0,1.0,65.0
80,0,1.0,57.5
50,0,1.0,50.0
90,0,1.0,42.5
100,0,1.0,35.0
70,0,1.0,27.5
110,0,1.0,20.0
100,0,1.16666666666667,20.0
110,0,1.33333333333333,20.0
190,0,1.5,20.0
480,0,1.66666666666667,20.0
440,0,1.8333333333333297,20.0
280,0,2.0,20.0
140,0,2.0,20.3333333333333
100,0,2.0,20.666666666666693
120,0,2.0,21.0
160,0,2.0,21.3333333333333
90,0,2.0,21.666666666666693
100,0,2.0,22.0
190,0,2.0,23.166666666666693
130,0,2.0,24.3333333333333
100,0,2.0,25.5
200,0,2.0,26.666666666666693
400,0,2.0,27.8333333333333
190,0,2.0,29.0
150,0,2.16666666666667,28.166666666666693
130,0,2.3333333333333295,27.3333333333333
110,10,2.5,26.5
140,0,2.66666666666667,25.666666666666693
