Appliances,lights,T1,RH_1,T2
50,0,22.0,40.59,19.463333333333296
50,0,21.926666666666698,40.59,19.39
50,0,21.89,40.59,19.39
50,0,21.89,40.59,19.323333333333295
60,0,21.856666666666698,40.59,19.29
60,0,21.79,40.59,19.23
60,0,21.79,40.59,19.2
50,0,21.73,40.59,19.2
50,0,21.7,40.59,19.1
50,0,21.7,40.59,19.1
40,0,21.7,40.59,19.0
60,0,21.7,40.53,19.0
60,0,21.7,40.5,18.89
60,0,21.7,40.5,18.89
60,0,21.6666666666667,40.4666666666667,18.856666666666698
50,0,21.6,40.4,18.79
50,0,21.6,40.4,18.79
50,0,21.6,40.363333333333294,18.7675
50,0,21.6,40.29,18.7
50,0,21.5,40.29,18.7
60,0,21.5,40.29,18.6333333333333
40,0,21.5,40.26,18.6
40,0,21.5,40.2,18.533333333333296
30,0,21.426666666666698,40.03,18.5
30,0,21.426666666666698,40.03,18.5
40,0,21.39,39.9666666666667,18.463333333333296
60,0,21.39,39.9,18.39
50,0,21.39,39.863333333333294,18.29
50,0,21.39,39.79,18.29
60,0,21.29,39.76,18.2
50,0,21.29,39.7,18.2
60,0,21.29,39.7,18.1666666666667
50,0,21.29,39.6266666666667,18.1
60,0,21.29,39.59,18.1
50,0,21.23,39.53,18.033333333333296
50,0,21.2,39.4666666666667,18.0
50,0,21.2,39.4,18.0
40,0,21.2,39.4,18.0
60,0,21.2,39.4,18.0
60,0,21.2,39.4,18.0
50,0,21.1,39.363333333333294,17.926666666666698
70,0,21.1,39.29,18.0
60,0,21.1,39.4933333333333,18.0
90,0,21.1,39.9666666666667,18.0
90,10,21.2,40.433333333333294,18.1633333333333
50,0,21.2,40.6333333333333,18.43
50,0,21.2,40.933333333333294,18.6
190,0,21.26,41.1933333333333,18.6666666666667
260,0,21.29,41.3266666666667,18.823333333333295
140,10,21.29,41.3266666666667,19.03
70,0,21.29,41.433333333333294,19.593333333333305
70,0,21.356666666666698,41.6933333333333,20.4
70,0,21.356666666666698,41.223333333333294,21.233333333333295
70,0,21.356666666666698,41.03,21.693333333333303
80,0,21.39,40.76,22.196666666666697
70,0,21.39,40.595,22.595
80,0,21.463333333333296,40.5,22.856666666666698
100,0,21.5,40.5,23.1333333333333
100,10,21.5,40.7666666666667,23.26
350,0,21.6,40.8333333333333,23.426666666666698
400,0,21.6,40.56666666666669,23.5
60,0,21.7,40.6933333333333,23.6333333333333
50,0,21.7,40.8266666666667,23.7
60,0,21.73,40.52666666666669,23.7
60,0,21.79,40.3266666666667,23.76
60,0,21.89,40.26,23.76
60,0,21.89,40.1266666666667,23.7
60,10,21.89,39.93,23.7
60,0,21.963333333333296,39.73,23.6333333333333
60,0,22.0,39.6333333333333,23.566666666666695
50,0,22.066666666666695,39.433333333333294,23.5
60,0,22.1,39.26,23.39
50,0,22.1,39.1266666666667,23.39
60,0,22.2,38.9666666666667,23.39
60,0,22.2,38.8266666666667,23.39
60,0,22.29,38.745,23.39
70,10,22.39,38.56,23.29
60,0,22.463333333333296,38.433333333333294,23.23
60,0,22.5,38.4,23.2
60,0,22.5,38.3266666666667,23.2
60,0,22.6,38.1633333333333,23.2
50,0,22.6666666666667,38.09,23.1333333333333
60,0,22.73,38.09,23.1
60,0,22.79,38.09,23.1
50,0,22.79,38.09,23.066666666666695
50,0,22.856666666666698,38.1633333333333,23.066666666666695
40,10,22.89,38.2,23.1
50,0,22.963333333333296,38.1266666666667,23.1
40,0,23.0,38.1266666666667,23.066666666666695
60,0,23.066666666666695,38.2,23.0
60,0,23.1,38.2,22.89
50,0,23.1,38.2,22.89
60,0,23.1333333333333,38.09,22.89
50,0,23.2,38.03,22.89
70,0,23.2,38.0,22.856666666666698
60,0,23.2,38.0,22.79
50,0,23.2,37.933333333333294,22.73
70,0,23.2,37.863333333333294,22.7
60,0,23.2,37.79,22.7
90,10,23.2,37.76,22.6
90,0,23.2,37.8333333333333,22.6
110,0,23.2,38.03,22.566666666666695
100,0,23.2,38.1633333333333,22.5
110,0,23.2,38.3266666666667,22.5
120,0,23.2,38.4666666666667,22.426666666666698
200,0,23.2,38.59,22.356666666666698
170,10,23.2,38.9233333333333,22.29
140,0,23.2,39.56666666666669,22.26
120,0,23.2,39.9,22.2
130,0,23.2,39.79,22.1666666666667
130,0,23.1333333333333,39.79,22.1
120,0,23.1666666666667,39.79,22.066666666666695
120,0,23.1,39.863333333333294,22.0
120,10,23.1,39.9,21.89
130,0,23.1,39.975,21.823333333333295
120,0,23.1,40.06,21.79
90,10,23.1,40.1266666666667,21.7
110,0,23.033333333333296,40.1266666666667,21.7
90,0,23.0,40.2,21.6
100,0,23.0,40.2,21.533333333333296
100,0,23.0,40.2,21.5
90,0,22.926666666666698,40.2,21.426666666666698
110,0,22.963333333333296,40.1633333333333,21.356666666666698
80,0,22.89,40.2966666666667,21.29
80,0,22.89,40.4666666666667,21.1666666666667
80,0,22.89,40.3266666666667,21.1
70,0,22.89,40.26,21.066666666666695
60,0,22.89,40.2,21.0
40,0,22.823333333333295,40.2,20.963333333333296
50,0,22.823333333333295,40.1266666666667,20.823333333333295
50,0,22.79,40.0,20.76
40,0,22.79,40.0,20.7
40,10,22.7,39.9666666666667,20.6666666666667
40,0,22.7,39.9,20.6
30,0,22.7,39.9,20.566666666666695
60,0,22.6666666666667,39.76,20.4725
60,0,22.6,39.7,20.39
50,0,22.6,39.6633333333333,20.29
60,0,22.6,39.59,20.29
50,0,22.6,39.59,20.2
50,0,22.533333333333296,39.59,20.2
40,0,22.5,39.59,20.1666666666667
50,0,22.5,39.59,20.1
60,0,22.463333333333296,39.5,20.033333333333296
60,0,22.39,39.5,20.033333333333296
60,0,22.39,39.4,20.0
50,0,22.39,39.4,19.926666666666698
50,0,22.356666666666698,39.4,19.926666666666698
40,0,22.29,39.4,19.926666666666698
50,0,22.29,39.4,19.89
50,0,22.29,39.4,19.89
40,0,22.2,39.4,19.79
60,0,22.2,39.4,19.79
60,0,22.2,39.4,19.79
60,0,22.15,39.4,19.7225
60,0,22.1333333333333,39.4,19.7
60,0,22.1,39.4,19.7
50,0,22.1,39.4,19.7
50,0,22.1,39.4,19.7
50,0,22.1,39.4,19.7
50,0,22.1,39.4,19.6
50,0,22.1,39.3266666666667,19.6
60,0,22.0,39.2,19.6
60,0,22.0,39.2,19.6
60,0,22.0,39.2,19.566666666666695
50,0,22.0,39.2,19.5
50,0,22.0,39.2,19.5
50,0,22.0,39.2,19.5
40,0,22.0,39.2,19.5
80,0,21.926666666666698,39.2,19.5
70,0,21.89,39.33,19.5
50,0,21.89,39.723333333333294,19.5
70,0,21.926666666666698,39.963333333333296,19.5
50,0,22.0,40.03,19.426666666666698
70,0,22.0,40.0,19.5
110,10,21.926666666666698,40.09,19.426666666666698
50,10,22.0,40.223333333333294,19.5
40,0,22.0,40.4,19.5
20,0,22.0,40.52666666666669,19.5
40,0,22.0,40.1933333333333,19.5
20,0,22.0,39.933333333333294,19.5
60,0,22.0,39.8333333333333,19.5
60,0,22.0,39.7,19.5
50,0,21.963333333333296,39.56,19.6
60,0,21.963333333333296,39.433333333333294,19.6
50,0,21.89,39.363333333333294,19.6
50,0,21.963333333333296,39.29,19.6666666666667
50,0,21.89,39.1633333333333,19.73
50,0,21.89,39.09,19.856666666666698
50,0,21.89,39.09,20.1333333333333
50,0,21.89,39.09,20.2
60,0,21.89,39.09,20.23
50,0,21.89,39.09,20.43
60,0,21.89,39.09,20.65
50,0,21.89,39.0,21.396666666666697
50,0,21.89,39.0,22.123333333333296
50,0,21.89,38.9666666666667,22.696666666666697
50,0,21.963333333333296,38.9,22.963333333333296
70,0,22.0,38.9,23.066666666666695
60,0,22.0,38.9,23.26
80,0,22.033333333333296,38.933333333333294,23.323333333333295
80,0,22.033333333333296,38.933333333333294,23.39
100,0,22.1,39.0,23.533333333333296
100,0,22.1,39.0,23.6666666666667
90,0,22.1,39.0,23.73
90,0,22.1666666666667,39.0,23.79
90,0,22.2,39.0,23.79
90,0,22.2,39.0,23.79
90,0,22.2,39.09,23.79
110,0,22.2,39.03,23.79
100,0,22.23,38.933333333333294,23.856666666666698
100,0,22.29,39.0,23.79
80,0,22.29,39.0,23.79
70,0,22.365,39.0,23.79
70,0,22.39,39.0,23.79
70,0,22.5,39.09,23.76
80,0,22.5,39.09,23.7
60,0,22.5,39.09,23.7
90,0,22.5,39.09,23.7
80,0,22.5,39.36,23.6
80,0,22.5,39.433333333333294,23.533333333333296
80,0,22.5,39.3266666666667,23.463333333333296
90,0,22.5,39.4,23.39
70,0,22.5,39.433333333333294,23.39
60,0,22.5,39.56,23.39
90,0,22.5,39.59,23.26
90,0,22.5,39.59,23.1333333333333
90,0,22.5,39.7,22.963333333333296
80,0,22.5,39.76,22.823333333333295
80,0,22.5,39.8266666666667,22.79
90,0,22.5,39.9666666666667,22.73
90,0,22.5,40.1266666666667,22.79
90,0,22.5,40.3333333333333,22.79
80,0,22.5,40.45,22.79
90,0,22.5,40.6266666666667,22.76
80,0,22.5,40.76,22.7
90,0,22.5,40.9,22.7
90,0,22.5,40.9,22.6333333333333
90,0,22.5,41.0,22.6
100,0,22.5,41.06,22.533333333333296
80,0,22.5,41.09,22.566666666666695
80,0,22.5,41.1633333333333,22.5
80,0,22.5,41.2,22.5
310,0,22.5,41.26,22.5
360,0,22.5,41.433333333333294,22.5
370,0,22.566666666666695,42.1,22.426666666666698
130,0,22.6,43.4333333333333,22.39
90,0,22.6666666666667,45.6933333333333,22.39
110,0,22.7,46.296666666666695,22.323333333333295
110,0,22.76,45.6966666666667,22.323333333333295
100,0,22.823333333333295,48.4,22.26
100,10,22.89,47.7333333333333,22.2
90,0,22.856666666666698,46.6233333333333,22.066666666666695
130,10,22.79,45.9475,22.0
140,30,22.79,45.5,21.926666666666698
110,20,22.79,45.2233333333333,21.89
110,30,22.79,45.03,21.823333333333295
120,20,22.79,45.0,21.76
120,20,22.79,44.9333333333333,21.7
100,20,22.79,44.76,21.6666666666667
120,30,22.79,44.7,21.6
100,10,22.7,44.6,21.566666666666695
110,0,22.7,44.2666666666667,21.5
110,20,22.73,43.9666666666667,21.5
100,20,22.73,43.826666666666696,21.5
100,20,22.7,43.6633333333333,21.39
60,30,22.7,43.53,21.39
80,20,22.7,43.633333333333304,21.356666666666698
60,20,22.7,44.0266666666667,21.29
70,20,22.7,44.0,21.2
70,20,22.7,44.0666666666667,21.1333333333333
50,30,22.6,43.76,21.1
60,20,22.6,43.7,21.1
60,20,22.6,43.7,20.945
70,20,22.6,43.7,20.89
60,20,22.533333333333296,43.76,20.89
70,10,22.5,43.76,20.856666666666698
60,0,22.5,43.7,20.79
60,0,22.5,43.7,20.7
50,0,22.5,43.8333333333333,20.7
60,0,22.463333333333296,43.9666666666667,20.6
50,0,22.39,43.826666666666696,20.6
50,0,22.39,43.7,20.5
50,0,22.39,43.7,20.5
50,0,22.39,43.7,20.39
60,0,22.323333333333295,43.7,20.39
60,0,22.29,43.59,20.29
50,0,22.29,43.59,20.23
60,0,22.26,43.4666666666667,20.2
50,0,22.2,43.4,20.2
50,0,22.2,43.4666666666667,20.1
50,0,22.2,43.4,20.1
50,0,22.15,43.4,20.0
50,0,22.1,43.4,19.89
40,0,22.1,43.326666666666696,19.89
50,0,22.066666666666695,43.26,19.79
60,0,22.066666666666695,43.26,19.79
50,0,22.0,43.1633333333333,19.79
60,0,22.0,43.1633333333333,19.73
50,0,22.0,43.1633333333333,19.7
60,0,21.926666666666698,43.09,19.7
50,0,21.89,43.09,19.6
50,0,21.89,43.09,19.6
50,0,21.89,43.09,19.5
50,0,21.89,43.03,19.5
60,0,21.89,43.0,19.39
60,0,21.89,43.0,19.39
50,0,21.856666666666698,42.9666666666667,19.39
60,0,21.79,42.9,19.39
60,0,21.79,42.79,19.29
40,0,21.79,42.79,19.29
50,0,21.79,42.76,19.2
50,0,21.79,42.7,19.2
80,0,21.73,42.6266666666667,19.2
60,10,21.73,42.73,19.2
40,0,21.79,42.863333333333294,19.1333333333333
40,0,21.79,42.863333333333294,19.1
40,10,21.79,42.79,19.1
50,0,21.79,42.79,19.1
70,10,21.79,42.73,19.1
70,0,21.79,42.76,19.1
60,10,21.79,42.76,19.1
50,0,21.79,42.76,19.1
50,0,21.856666666666698,42.76,19.1
70,10,21.856666666666698,42.6633333333333,19.1
70,0,21.79,42.53,19.1666666666667
70,0,21.79,42.363333333333294,19.2
80,10,21.79,42.23,19.2
80,0,21.79,42.1633333333333,19.2
60,30,21.79,42.03,19.26
70,10,21.79,41.76,19.29
70,0,21.79,41.7225,19.315
70,0,21.79,41.53,19.53
50,0,21.7,41.02666666666669,19.7
70,0,21.7,40.9,19.76
60,0,21.7,40.933333333333294,19.89
60,0,21.7,41.0,20.03
70,0,21.7,41.1266666666667,20.2633333333333
60,0,21.76,41.26,20.8633333333333
50,0,21.79,41.433333333333294,21.896666666666697
60,0,21.79,41.5,22.4966666666667
50,0,21.823333333333295,41.6566666666667,22.9933333333333
50,0,21.89,41.79,23.3266666666667
70,0,21.89,41.9,23.6633333333333
60,0,21.89,41.9,23.93
70,0,22.0,41.933333333333294,24.1333333333333
50,0,22.0,42.0,24.26
60,0,22.1,42.09,24.29
60,0,22.1,42.09,24.23
50,0,22.1,42.09,24.2
60,0,22.1666666666667,42.1633333333333,24.2675
40,0,22.2,42.09,24.29
40,0,22.23,42.1266666666667,24.323333333333295
40,0,22.29,42.2,24.39
50,0,22.39,42.2,24.5
60,0,22.39,42.1266666666667,24.5
60,0,22.5,42.1633333333333,24.6
60,0,22.566666666666695,42.09,24.6
50,0,22.533333333333296,42.0,24.6
60,0,22.6,42.0,24.6
70,0,22.6,42.0,24.6
60,0,22.6,42.0,24.6
60,0,22.6,42.0,24.463333333333296
70,0,22.6,41.933333333333294,24.323333333333295
60,0,22.6,41.9,24.26
60,0,22.6,41.9,24.1333333333333
60,0,22.6,41.863333333333294,24.066666666666695
50,0,22.6,41.79,23.926666666666698
60,0,22.533333333333296,41.79,23.76
60,0,22.533333333333296,41.79,23.6333333333333
60,0,22.5,41.7,23.5
60,0,22.5,41.7,23.4175
70,0,22.5,41.7,23.323333333333295
60,0,22.5,41.7,23.1666666666667
70,0,22.5,41.7,23.1
50,0,22.5,41.6633333333333,23.0
60,0,22.5,41.59,22.926666666666698
60,0,22.5,41.5,22.856666666666698
50,0,22.5,41.433333333333294,22.856666666666698
70,0,22.5,41.4,22.89
60,0,22.5,41.3266666666667,22.89
60,0,22.5,41.29,22.89
70,0,22.5,41.29,22.823333333333295
90,0,22.6,41.3266666666667,22.7
390,0,22.6,41.4,22.7
220,0,22.6333333333333,41.5,22.6
130,0,22.7,41.5,22.533333333333296
470,0,22.7,41.53,22.5
620,0,22.7,41.723333333333294,22.426666666666698
770,0,22.823333333333295,48.7633333333333,22.39
130,0,22.963333333333296,54.8233333333333,22.39
140,0,23.05,54.69,22.34
590,0,23.1,51.9666666666667,22.29
750,0,23.1,50.4333333333333,22.23
450,0,23.1,49.796666666666695,22.2
370,0,23.1,49.39,22.1333333333333
300,0,23.2,48.796666666666695,22.066666666666695
290,0,23.2,48.33,22.0
280,0,23.2,47.6933333333333,21.89
180,0,23.2,47.3,21.89
130,0,23.2,46.66,21.79
130,0,23.1333333333333,46.0666666666667,21.73
500,0,23.1,45.4,21.7
340,0,23.1,44.9266666666667,21.6333333333333
300,0,23.1,44.5266666666667,21.566666666666695
310,0,23.033333333333296,44.1933333333333,21.5
320,0,23.0,43.8333333333333,21.39
310,10,23.0,43.5,21.323333333333295
260,0,23.0,43.5,21.29
180,0,22.926666666666698,43.5,21.23
90,0,22.89,43.1633333333333,21.2
90,0,22.89,43.0225,21.125
90,0,22.89,42.86,21.1
70,10,22.856666666666698,42.6333333333333,21.0
80,20,22.79,42.433333333333294,20.926666666666698
70,20,22.79,42.3333333333333,20.89
60,20,22.79,42.1266666666667,20.823333333333295
60,20,22.73,42.1266666666667,20.76
70,20,22.73,42.1266666666667,20.7
60,10,22.7,42.06,20.7
60,20,22.7,42.0,20.6333333333333
60,20,22.6333333333333,41.933333333333294,20.5
70,20,22.6333333333333,41.933333333333294,20.5
70,20,22.6,41.9,20.39
60,20,22.6,41.8266666666667,20.39
70,10,22.566666666666695,41.79,20.29
60,10,22.5,41.79,20.29
70,0,22.5,42.0,20.2
50,0,22.5,42.4,20.2
50,0,22.5,42.4666666666667,20.1666666666667
50,0,22.426666666666698,42.3266666666667,20.1
50,0,22.39,42.145,20.033333333333296
50,0,22.39,42.06,20.0
50,0,22.39,41.933333333333294,19.926666666666698
70,0,22.356666666666698,41.79,19.89
50,0,22.29,41.79,19.89
50,0,22.29,41.7,19.79
60,0,22.29,41.6266666666667,19.79
50,0,22.26,41.56,19.76
60,0,22.2,41.5,19.7
40,0,22.2,41.5,19.6666666666667
50,0,22.2,41.5,19.6
50,0,22.1666666666667,41.5,19.6
50,0,22.1,41.5,19.6
50,0,22.1,41.5,19.566666666666695
60,0,22.1,41.5,19.5
60,0,22.1,41.4666666666667,19.5
60,0,22.1,41.4,19.426666666666698
50,0,22.0,41.29,19.463333333333296
60,0,22.0,41.23,19.365
50,0,22.0,41.26,19.356666666666698
50,0,22.0,41.2,19.29
50,0,22.0,41.2,19.29
50,0,22.0,41.2,19.26
50,0,22.0,41.2,19.2
50,0,21.89,41.2,19.2
50,0,21.89,41.1266666666667,19.2
90,0,21.89,41.09,19.2
70,0,21.89,41.2966666666667,19.1333333333333
70,0,21.926666666666698,42.0,19.1
360,10,22.0,42.1333333333333,19.1
120,0,22.0,42.2,19.1
190,10,22.0,42.2,19.1
190,0,22.0,42.1633333333333,19.1
80,0,22.0,42.09,19.1
70,10,22.0,42.1633333333333,19.1
80,0,22.066666666666695,42.1633333333333,19.1
60,0,22.1,42.1333333333333,19.1
370,0,22.1,41.8,19.1
200,0,22.066666666666695,41.49,19.1
60,0,22.0,41.2225,19.1666666666667
50,10,22.0,41.1266666666667,19.1
50,0,22.033333333333296,41.09,19.2
60,0,22.1,41.03,19.2
60,10,22.1,40.9666666666667,19.29
60,0,22.1,40.8266666666667,19.29
30,0,22.1,40.6633333333333,19.29
50,10,22.1,40.53,19.29
70,20,22.1,40.4,19.323333333333295
90,20,22.1,40.3266666666667,19.39
90,20,22.1,39.863333333333294,19.39
50,20,22.033333333333296,39.863333333333294,19.39
60,30,22.1,40.1266666666667,19.426666666666698
50,0,22.1,40.26,19.5
80,0,22.1,40.53,19.6333333333333
70,10,22.1,40.93,19.76
60,0,22.1,41.2266666666667,19.823333333333295
60,0,22.1666666666667,42.02666666666669,19.89
110,0,22.2,43.29,19.945
70,0,22.2,43.1566666666667,20.1
60,0,22.2,42.44,20.1
60,0,22.2,42.3666666666667,20.23
50,10,22.2,42.6266666666667,20.29
60,0,22.2,42.43,20.29
50,0,22.2,42.1566666666667,20.356666666666698
60,0,22.2,41.863333333333294,20.39
60,0,22.2,41.73,20.39
50,0,22.2,41.56,20.323333333333295
60,0,22.2,41.5,20.323333333333295
50,0,22.2,41.4,20.29
50,0,22.2,41.4,20.29
50,0,22.1,41.29,20.29
50,0,22.1,41.363333333333294,20.356666666666698
50,0,22.1,41.6266666666667,20.356666666666698
90,10,22.1,41.7,20.356666666666698
80,0,22.1,41.86,20.39
90,10,22.1666666666667,42.0,20.39
100,0,22.1666666666667,42.23,20.5
90,0,22.1,42.363333333333294,20.5
100,0,22.1,42.433333333333294,20.5
90,0,22.1,42.425,20.5
90,0,22.1,42.4,20.5
70,0,22.1,42.363333333333294,20.533333333333296
70,0,22.033333333333296,42.23,20.533333333333296
70,0,22.0,42.2,20.5
60,0,22.0,42.2,20.5
90,0,22.0,42.23,20.5
80,0,22.0,42.23,20.5
70,0,22.0,42.2,20.533333333333296
80,0,22.0,42.26,20.6
90,20,22.0,42.3266666666667,20.6
90,10,22.0,42.52666666666669,20.6
80,20,21.926666666666698,42.56,20.7
90,20,22.0,42.5,20.6333333333333
90,20,21.926666666666698,42.5,20.7
100,20,22.0,43.0266666666667,20.6333333333333
90,20,22.0,43.06,20.6
90,10,21.926666666666698,42.933333333333294,20.6
250,20,22.0,42.9,20.6
370,20,22.0,42.9,20.566666666666695
160,20,22.0,42.9,20.566666666666695
120,10,22.033333333333296,42.933333333333294,20.566666666666695
140,20,22.033333333333296,42.933333333333294,20.5
140,20,22.1,43.0,20.5
300,0,22.1,43.0,20.566666666666695
250,0,22.1,43.256666666666696,20.6
120,0,22.1666666666667,43.796666666666695,20.6
110,0,22.2,43.7,20.6
210,10,22.2,43.8333333333333,20.6
490,20,22.2,43.9,20.5
320,20,22.2,43.9666666666667,20.5
300,0,22.2,43.9,20.5
340,10,22.2,43.7666666666667,20.426666666666698
270,0,22.2,43.59,20.39
240,0,22.2,43.8633333333333,20.39
210,0,22.2,44.06,20.29
110,0,22.2,44.06,20.29
90,0,22.2,44.06,20.23
90,0,22.2,43.9333333333333,20.2
100,0,22.2,43.745,20.2
100,0,22.2,43.59,20.1
90,0,22.2,43.59,20.1
120,0,22.2,43.5,20.066666666666695
80,10,22.2,43.4333333333333,20.0
60,0,22.1333333333333,43.59,19.963333333333296
60,0,22.1333333333333,43.6633333333333,19.89
50,0,22.1,43.6633333333333,19.79
30,0,22.1,43.53,19.73
30,0,22.1,43.4666666666667,19.7
30,0,22.033333333333296,43.2666666666667,19.6333333333333
40,0,22.0,43.06,19.566666666666695
50,0,22.0,42.933333333333294,19.5
50,0,21.963333333333296,42.863333333333294,19.463333333333296
60,0,21.89,42.73,19.39
60,0,21.89,42.59,19.356666666666698
50,0,21.89,42.53,19.2225
60,0,21.89,42.4666666666667,19.2
50,0,21.823333333333295,42.3266666666667,19.1666666666667
50,0,21.79,42.2,19.1
50,0,21.79,42.1725,19.066666666666695
50,0,21.79,42.09,19.0
50,0,21.7,42.09,18.963333333333296
60,0,21.7,42.03,18.89
60,0,21.7,42.0,18.79
50,0,21.7,42.0,18.79
60,0,21.6333333333333,41.933333333333294,18.76
50,0,21.6333333333333,41.86,18.7
60,0,21.6,41.79,18.7
40,0,21.6,41.79,18.7
60,0,21.6,41.7,18.6
50,0,21.533333333333296,41.7,18.6
50,0,21.5,41.7,18.6
60,0,21.5,41.6266666666667,18.533333333333296
50,0,21.5,41.59,18.5
60,0,21.5,41.59,18.5
50,0,21.39,41.4666666666667,18.426666666666698
60,0,21.39,41.4,18.39
50,0,21.39,41.4,18.39
50,0,21.39,41.3266666666667,18.323333333333295
50,0,21.34,41.29,18.323333333333295
50,0,21.29,41.29,18.29
50,0,21.29,41.29,18.29
50,0,21.29,41.29,18.29
60,0,21.29,41.29,18.23
60,0,21.26,41.2,18.2
60,0,21.26,41.2,18.2
50,0,21.2,41.09,18.2
50,0,21.2,41.03,18.2
50,0,21.2,41.0,18.2
50,0,21.2,41.0,18.1333333333333
60,0,21.2,41.0,18.1
70,0,21.2,41.0,18.1
70,0,21.2,41.1,18.1
40,0,21.2,41.6333333333333,18.1
40,10,21.2,41.79,18.1
40,0,21.2,41.863333333333294,18.066666666666695
40,0,21.29,41.9,18.066666666666695
50,10,21.29,41.9666666666667,18.1
60,0,21.245,42.09,18.1
80,0,21.26,41.93,18.1
70,0,21.2,41.79,18.1
60,0,21.2,41.8266666666667,18.1
60,10,21.26,41.9666666666667,18.1
70,10,21.29,41.9,18.1
70,20,21.29,41.8266666666667,18.1666666666667
80,20,21.29,41.76,18.2
90,20,21.356666666666698,41.6266666666667,18.26
70,20,21.29,41.4666666666667,18.426666666666698
90,10,21.356666666666698,41.3266666666667,18.426666666666698
70,20,21.323333333333295,41.2,18.5
70,20,21.39,41.1266666666667,18.566666666666695
90,20,21.39,41.09,18.73
80,10,21.39,41.03,18.8925
90,20,21.39,41.09,19.066666666666695
80,20,21.39,41.09,19.23
80,20,21.39,41.1266666666667,19.356666666666698
70,10,21.39,41.26,19.696666666666697
60,20,21.39,41.3266666666667,20.2233333333333
60,20,21.4725,41.5425,20.823333333333295
50,20,21.426666666666698,41.53,20.89
70,10,21.39,41.5,21.2633333333333
80,20,21.39,41.5,21.39
80,20,21.463333333333296,41.56,21.426666666666698
90,20,21.39,41.56,21.566666666666695
70,20,21.426666666666698,41.6266666666667,21.73
80,10,21.5,41.76,21.93
70,20,21.5,41.8266666666667,22.1333333333333
80,20,21.5,42.02666666666669,22.26
70,20,21.533333333333296,42.09,22.533333333333296
90,10,21.6,42.1633333333333,22.6666666666667
80,20,21.6,42.23,22.7
80,20,21.6666666666667,42.363333333333294,22.7
90,20,21.7,42.4,22.7
70,10,21.76,42.3266666666667,22.7
60,20,21.79,42.3333333333333,22.7
80,10,21.79,42.2,22.76
60,0,21.823333333333295,42.2666666666667,22.76
40,0,21.89,42.25,22.79
60,0,21.89,42.2,22.79
50,0,21.89,42.09,22.7
60,0,21.89,41.963333333333296,22.7
60,0,22.0,41.863333333333294,22.7
50,0,22.0,41.79,22.7
50,0,22.033333333333296,41.73,22.7
50,0,22.1,41.79,22.7
50,0,22.1333333333333,41.6633333333333,22.7
60,0,22.2,41.59,22.7
50,10,22.2,41.56,22.7
80,0,22.2,41.5,22.76
80,0,22.29,41.43,22.7
100,0,22.29,40.8966666666667,22.7
100,0,22.323333333333295,40.1333333333333,22.6
90,0,22.39,39.933333333333294,22.6
90,0,22.426666666666698,39.79,22.6
90,0,22.5,39.79,22.6
90,0,22.533333333333296,39.7,22.6
90,0,22.6,39.7,22.6666666666667
100,0,22.6,39.645,22.6666666666667
100,0,22.6333333333333,39.6266666666667,22.6
80,0,22.7,39.56666666666669,22.6
80,0,22.7,39.4,22.6
60,0,22.7,39.4,22.6
70,0,22.7,39.5,22.6
90,0,22.7,39.56,22.533333333333296
120,0,22.79,39.73,22.5
320,0,22.79,40.2633333333333,22.5
370,0,22.823333333333295,41.433333333333294,22.5
310,0,22.823333333333295,41.2266666666667,22.5
490,0,22.89,41.39,22.39
180,0,22.89,43.7233333333333,22.39
130,10,23.0,45.53,22.39
290,0,23.0,44.53,22.39
280,0,23.0,44.1233333333333,22.34
310,0,23.0,43.53,22.2
130,0,23.0,42.9,22.2
170,10,23.0,42.56666666666669,22.1
120,0,22.89,42.363333333333294,22.033333333333296
